2024-10-11 15:33:57 INFO: Connecting to 149.154.167.51:443/TcpFull...
2024-10-11 15:33:59 INFO: Connection to 149.154.167.51:443/TcpFull complete!
2024-10-11 15:34:00 INFO: Phone migrated to 4
2024-10-11 15:34:00 INFO: Reconnecting to new data center 4
2024-10-11 15:34:00 INFO: Disconnecting from 149.154.167.51:443/TcpFull...
2024-10-11 15:34:00 INFO: Disconnection from 149.154.167.51:443/TcpFull complete!
2024-10-11 15:34:00 INFO: Connecting to 149.154.167.92:443/TcpFull...
2024-10-11 16:05:56 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:05:57 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:05:57 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:05:58 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:05:58 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:05:59 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:05:59 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:00 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:00 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:01 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:01 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:02 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:02 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:02 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:03 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:03 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:04 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:05 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:05 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:05 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:06 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:06 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:07 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:08 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:08 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:09 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:09 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:10 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:11 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:12 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:12 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:13 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:13 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:14 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:14 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:15 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:15 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:15 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:16 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:16 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:17 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:17 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:17 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:17 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:18 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:18 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:19 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:19 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:20 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:21 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:21 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:22 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:22 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:23 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:24 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:24 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:25 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:26 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:26 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:26 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:27 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:28 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:28 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:29 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:29 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:30 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:31 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:31 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:32 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:33 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:33 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:34 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:35 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:35 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:36 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:36 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:36 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:37 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:37 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:38 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:38 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:38 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:39 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:39 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:39 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:40 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:40 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:41 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:42 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:42 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:43 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:43 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:44 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:45 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:46 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:46 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:46 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:47 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:47 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:47 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:48 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:48 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:49 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:49 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:50 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:50 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:51 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:52 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:53 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:54 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:54 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:55 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:55 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:56 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:57 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:58 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:06:59 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:00 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:00 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:01 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:02 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:03 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:04 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:05 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:05 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:05 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:06 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:06 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:07 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:07 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:08 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:08 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:09 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:10 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:10 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:10 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:10 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:11 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:11 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:12 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:13 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:13 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:14 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:14 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:15 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:15 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:15 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:16 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:16 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:17 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:17 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:17 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:18 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:18 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:19 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:19 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:19 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:19 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:20 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:20 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:21 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:21 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:22 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:23 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:23 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:24 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:25 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:25 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:26 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:26 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:27 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:28 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:29 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:29 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:30 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:30 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:31 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:31 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:32 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:33 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:34 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:34 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:34 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:35 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:35 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:36 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:37 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:38 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:38 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:39 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:39 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:40 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:40 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:41 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:41 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:43 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:43 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:43 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:44 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:45 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:45 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:45 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:46 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:46 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:47 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:47 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:48 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:49 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:49 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:50 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:50 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:51 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:52 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:52 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:53 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:53 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:54 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:55 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:55 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:57 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:58 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:59 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:07:59 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:00 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:00 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:00 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:01 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:01 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:03 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:04 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:05 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:06 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:07 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:07 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:08 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:08 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:09 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:09 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:10 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:10 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:10 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:11 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:11 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:12 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:12 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:14 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:17 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:18 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:19 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:19 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:20 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:21 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:22 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:23 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:24 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:24 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:25 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:26 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:27 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:28 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:28 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:29 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:29 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:30 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:30 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:31 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:31 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:32 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:32 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:33 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:33 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:34 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:35 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:35 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:35 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:36 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:37 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:38 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:39 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:40 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:41 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:42 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:42 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:43 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:44 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:44 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:45 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:45 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:46 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:47 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:48 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:48 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:48 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:49 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:50 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:51 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:52 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:52 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:53 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:54 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:55 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:56 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:57 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:57 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:58 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:58 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:59 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:59 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:08:59 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:09:00 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:09:01 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:09:01 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:09:02 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:09:04 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:09:05 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:09:05 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:09:06 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:09:06 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
2024-10-11 16:09:07 INFO: Starting direct file download in chunks of 131072 at 0, stride 131072
